"","title","press","time","body","url"
"442","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"443","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"444","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
"445","[마감]코스피 외국인 2615억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 외국인 2615억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153235439"
"446","북아현1-1구역 공사 현장 점검","연합뉴스","15:32","(서울=연합뉴스) 문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 현장을 점검하고 있다. 2020.7.6 [서대문구 제공. 재판매 및 ...","https://v.daum.net/v/20200706153234438"
"447","괴산군, 콩 철분 코팅으로 조류 피해 막는다","뉴시스","15:32","[괴산=뉴시스] 강신욱 기자 = 충북 괴산군은 조류 피해 방지를 위해 ‘콩 철분 코팅’ 사업을 확대한다고 6일 밝혔다. 군 농업기술센터는 조류 피해를 막아 콩 생산성을...","https://v.daum.net/v/20200706153232437"
"448","[속보] 홍남기 ""규제지역 중도금·잔금대출 한도 축소 보완책 검토""","아시아경제","15:32","[아시아경제 김가연 기자] 김가연 기자 katekim221@asiae.co.kr","https://v.daum.net/v/20200706153232436"
"449","[마감]코스피 개인 3601억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 개인 3601억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153232435"
"450","[마감]코스피 기관 6235억 순매수","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 기관 6235억 순매수 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153231434"
"451","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"452","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"453","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"454","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"455","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"456","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"457","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"458","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"459","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
"460","[마감]코스피 외국인 2615억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 외국인 2615억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153235439"
"461","북아현1-1구역 공사 현장 점검","연합뉴스","15:32","(서울=연합뉴스) 문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 현장을 점검하고 있다. 2020.7.6 [서대문구 제공. 재판매 및 ...","https://v.daum.net/v/20200706153234438"
"462","괴산군, 콩 철분 코팅으로 조류 피해 막는다","뉴시스","15:32","[괴산=뉴시스] 강신욱 기자 = 충북 괴산군은 조류 피해 방지를 위해 ‘콩 철분 코팅’ 사업을 확대한다고 6일 밝혔다. 군 농업기술센터는 조류 피해를 막아 콩 생산성을...","https://v.daum.net/v/20200706153232437"
"463","[속보] 홍남기 ""규제지역 중도금·잔금대출 한도 축소 보완책 검토""","아시아경제","15:32","[아시아경제 김가연 기자] 김가연 기자 katekim221@asiae.co.kr","https://v.daum.net/v/20200706153232436"
"464","[마감]코스피 개인 3601억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 개인 3601억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153232435"
"465","[마감]코스피 기관 6235억 순매수","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 기관 6235억 순매수 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153231434"
"466","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"467","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"468","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"469","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"470","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"471","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"472","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"473","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"474","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
"475","[마감]코스피 외국인 2615억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 외국인 2615억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153235439"
"476","북아현1-1구역 공사 현장 점검","연합뉴스","15:32","(서울=연합뉴스) 문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 현장을 점검하고 있다. 2020.7.6 [서대문구 제공. 재판매 및 ...","https://v.daum.net/v/20200706153234438"
"477","괴산군, 콩 철분 코팅으로 조류 피해 막는다","뉴시스","15:32","[괴산=뉴시스] 강신욱 기자 = 충북 괴산군은 조류 피해 방지를 위해 ‘콩 철분 코팅’ 사업을 확대한다고 6일 밝혔다. 군 농업기술센터는 조류 피해를 막아 콩 생산성을...","https://v.daum.net/v/20200706153232437"
"478","[속보] 홍남기 ""규제지역 중도금·잔금대출 한도 축소 보완책 검토""","아시아경제","15:32","[아시아경제 김가연 기자] 김가연 기자 katekim221@asiae.co.kr","https://v.daum.net/v/20200706153232436"
"479","[마감]코스피 개인 3601억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 개인 3601억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153232435"
"480","[마감]코스피 기관 6235억 순매수","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 기관 6235억 순매수 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153231434"
"481","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"482","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"483","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"484","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"485","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"486","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"487","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"488","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"489","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
"490","[마감]코스피 외국인 2615억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 외국인 2615억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153235439"
"491","북아현1-1구역 공사 현장 점검","연합뉴스","15:32","(서울=연합뉴스) 문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 현장을 점검하고 있다. 2020.7.6 [서대문구 제공. 재판매 및 ...","https://v.daum.net/v/20200706153234438"
"492","괴산군, 콩 철분 코팅으로 조류 피해 막는다","뉴시스","15:32","[괴산=뉴시스] 강신욱 기자 = 충북 괴산군은 조류 피해 방지를 위해 ‘콩 철분 코팅’ 사업을 확대한다고 6일 밝혔다. 군 농업기술센터는 조류 피해를 막아 콩 생산성을...","https://v.daum.net/v/20200706153232437"
"493","[속보] 홍남기 ""규제지역 중도금·잔금대출 한도 축소 보완책 검토""","아시아경제","15:32","[아시아경제 김가연 기자] 김가연 기자 katekim221@asiae.co.kr","https://v.daum.net/v/20200706153232436"
"494","[마감]코스피 개인 3601억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 개인 3601억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153232435"
"495","[마감]코스피 기관 6235억 순매수","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 기관 6235억 순매수 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153231434"
"496","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"497","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"498","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"499","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"500","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"501","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"502","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"503","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"504","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
"505","[마감]코스피 외국인 2615억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 외국인 2615억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153235439"
"506","북아현1-1구역 공사 현장 점검","연합뉴스","15:32","(서울=연합뉴스) 문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 현장을 점검하고 있다. 2020.7.6 [서대문구 제공. 재판매 및 ...","https://v.daum.net/v/20200706153234438"
"507","괴산군, 콩 철분 코팅으로 조류 피해 막는다","뉴시스","15:32","[괴산=뉴시스] 강신욱 기자 = 충북 괴산군은 조류 피해 방지를 위해 ‘콩 철분 코팅’ 사업을 확대한다고 6일 밝혔다. 군 농업기술센터는 조류 피해를 막아 콩 생산성을...","https://v.daum.net/v/20200706153232437"
"508","[속보] 홍남기 ""규제지역 중도금·잔금대출 한도 축소 보완책 검토""","아시아경제","15:32","[아시아경제 김가연 기자] 김가연 기자 katekim221@asiae.co.kr","https://v.daum.net/v/20200706153232436"
"509","[마감]코스피 개인 3601억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 개인 3601억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153232435"
"510","[마감]코스피 기관 6235억 순매수","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 기관 6235억 순매수 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153231434"
"511","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"512","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"513","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"514","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"515","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"516","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"517","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"518","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"519","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"520","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
"521","[마감]코스피 외국인 2615억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 외국인 2615억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153235439"
"522","북아현1-1구역 공사 현장 점검","연합뉴스","15:32","(서울=연합뉴스) 문석진 서대문구청장이 6일 서울 서대문구 북아현1-1 구역 인근 도로 공사 현장을 방문해 현장을 점검하고 있다. 2020.7.6 [서대문구 제공. 재판매 및 ...","https://v.daum.net/v/20200706153234438"
"523","괴산군, 콩 철분 코팅으로 조류 피해 막는다","뉴시스","15:32","[괴산=뉴시스] 강신욱 기자 = 충북 괴산군은 조류 피해 방지를 위해 ‘콩 철분 코팅’ 사업을 확대한다고 6일 밝혔다. 군 농업기술센터는 조류 피해를 막아 콩 생산성을...","https://v.daum.net/v/20200706153232437"
"524","[속보] 홍남기 ""규제지역 중도금·잔금대출 한도 축소 보완책 검토""","아시아경제","15:32","[아시아경제 김가연 기자] 김가연 기자 katekim221@asiae.co.kr","https://v.daum.net/v/20200706153232436"
"525","[마감]코스피 개인 3601억 순매도","이데일리","15:32","[이데일리 MARKETPOINT]15:32 현재 코스피 개인 3601억 순매도 마켓포인트 (stockind@edaily.co.kr)","https://v.daum.net/v/20200706153232435"
"526","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"527","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"528","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"529","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"530","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"531","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"532","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"533","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"534","'왕좌의게임:윈터이즈커밍', 사전예약 100만 돌파..'최대한 원작과 비슷하게'","엑스포츠뉴스","15:32","[엑스포츠뉴스 최지영 기자] '왕좌의게임:윈터이즈커밍'가 출시 전부터 뜨거운 인기를 끌고 있다. 지난 3일 유주게임즈코리아 측은 ""워너브라더스 인터랙티브 엔터테인...","https://v.daum.net/v/20200706153242441"
"535","정부, 특허 빅데이터 등 지식재산 기반 산업정책 박차","지디넷코리아","15:32","(지디넷코리아=주문정  기자)정부가 특허 빅데이터와 지식재산(IP)-연구개발(R&D) 등 지식재산 기반 산업정책 수립에 나선다. 성윤모 산업통상자원부 장관은 6일 박원주...","https://v.daum.net/v/20200706153239440"
